,Area,fips,Value
3734,Texas (Nonmetropolitan Portion),48155,113.3786848
3736,Texas (Nonmetropolitan Portion),48159,113.3786848
3737,Texas (Nonmetropolitan Portion),48161,113.3786848
3738,Texas (Nonmetropolitan Portion),48163,113.3786848
3739,Texas (Nonmetropolitan Portion),48165,113.3786848
3741,Texas (Nonmetropolitan Portion),48169,113.3786848
3742,Texas (Nonmetropolitan Portion),48171,113.3786848
3743,Texas (Nonmetropolitan Portion),48173,113.3786848
3745,Texas (Nonmetropolitan Portion),48177,113.3786848
3746,Texas (Nonmetropolitan Portion),48179,113.3786848
3749,Texas (Nonmetropolitan Portion),48185,113.3786848
3751,Texas (Nonmetropolitan Portion),48189,113.3786848
3752,Texas (Nonmetropolitan Portion),48191,113.3786848
3753,Texas (Nonmetropolitan Portion),48193,113.3786848
3754,Texas (Nonmetropolitan Portion),48195,113.3786848
3755,Texas (Nonmetropolitan Portion),48197,113.3786848
3758,Texas (Nonmetropolitan Portion),48203,113.3786848
3759,Texas (Nonmetropolitan Portion),48205,113.3786848
3760,Texas (Nonmetropolitan Portion),48207,113.3786848
3762,Texas (Nonmetropolitan Portion),48211,113.3786848
3763,Texas (Nonmetropolitan Portion),48213,113.3786848
3765,Texas (Nonmetropolitan Portion),48217,113.3786848
3766,Texas (Nonmetropolitan Portion),48219,113.3786848
3768,Texas (Nonmetropolitan Portion),48223,113.3786848
3769,Texas (Nonmetropolitan Portion),48225,113.3786848
3770,Texas (Nonmetropolitan Portion),48227,113.3786848
3773,Texas (Nonmetropolitan Portion),48233,113.3786848
3775,Texas (Nonmetropolitan Portion),48237,113.3786848
3776,Texas (Nonmetropolitan Portion),48239,113.3786848
3777,Texas (Nonmetropolitan Portion),48241,113.3786848
3778,Texas (Nonmetropolitan Portion),48243,113.3786848
3780,Texas (Nonmetropolitan Portion),48247,113.3786848
3781,Texas (Nonmetropolitan Portion),48249,113.3786848
3784,Texas (Nonmetropolitan Portion),48255,113.3786848
3787,Texas (Nonmetropolitan Portion),48261,113.3786848
3788,Texas (Nonmetropolitan Portion),48263,113.3786848
3789,Texas (Nonmetropolitan Portion),48265,113.3786848
3790,Texas (Nonmetropolitan Portion),48267,113.3786848
3791,Texas (Nonmetropolitan Portion),48269,113.3786848
3792,Texas (Nonmetropolitan Portion),48271,113.3786848
3793,Texas (Nonmetropolitan Portion),48273,113.3786848
3794,Texas (Nonmetropolitan Portion),48275,113.3786848
3795,Texas (Nonmetropolitan Portion),48277,113.3786848
3796,Texas (Nonmetropolitan Portion),48279,113.3786848
3798,Texas (Nonmetropolitan Portion),48283,113.3786848
3799,Texas (Nonmetropolitan Portion),48285,113.3786848
3800,Texas (Nonmetropolitan Portion),48287,113.3786848
3801,Texas (Nonmetropolitan Portion),48289,113.3786848
3803,Texas (Nonmetropolitan Portion),48293,113.3786848
3804,Texas (Nonmetropolitan Portion),48295,113.3786848
3805,Texas (Nonmetropolitan Portion),48297,113.3786848
3806,Texas (Nonmetropolitan Portion),48299,113.3786848
3807,Texas (Nonmetropolitan Portion),48301,113.3786848
3810,Texas (Nonmetropolitan Portion),48307,113.3786848
3812,Texas (Nonmetropolitan Portion),48311,113.3786848
3813,Texas (Nonmetropolitan Portion),48313,113.3786848
3814,Texas (Nonmetropolitan Portion),48315,113.3786848
3816,Texas (Nonmetropolitan Portion),48319,113.3786848
3817,Texas (Nonmetropolitan Portion),48321,113.3786848
3818,Texas (Nonmetropolitan Portion),48323,113.3786848
3820,Texas (Nonmetropolitan Portion),48327,113.3786848
3822,Texas (Nonmetropolitan Portion),48331,113.3786848
3823,Texas (Nonmetropolitan Portion),48333,113.3786848
3824,Texas (Nonmetropolitan Portion),48335,113.3786848
3825,Texas (Nonmetropolitan Portion),48337,113.3786848
3827,Texas (Nonmetropolitan Portion),48341,113.3786848
3828,Texas (Nonmetropolitan Portion),48343,113.3786848
3829,Texas (Nonmetropolitan Portion),48345,113.3786848
3830,Texas (Nonmetropolitan Portion),48347,113.3786848
3831,Texas (Nonmetropolitan Portion),48349,113.3786848
3833,Texas (Nonmetropolitan Portion),48353,113.3786848
3835,Texas (Nonmetropolitan Portion),48357,113.3786848
3838,Texas (Nonmetropolitan Portion),48363,113.3786848
3839,Texas (Nonmetropolitan Portion),48365,113.3786848
3841,Texas (Nonmetropolitan Portion),48369,113.3786848
3842,Texas (Nonmetropolitan Portion),48371,113.3786848
3843,Texas (Nonmetropolitan Portion),48373,113.3786848
3845,Texas (Nonmetropolitan Portion),48377,113.3786848
3846,Texas (Nonmetropolitan Portion),48379,113.3786848
3848,Texas (Nonmetropolitan Portion),48383,113.3786848
3849,Texas (Nonmetropolitan Portion),48385,113.3786848
3850,Texas (Nonmetropolitan Portion),48387,113.3786848
3851,Texas (Nonmetropolitan Portion),48389,113.3786848
3852,Texas (Nonmetropolitan Portion),48391,113.3786848
3853,Texas (Nonmetropolitan Portion),48393,113.3786848
3856,Texas (Nonmetropolitan Portion),48399,113.3786848
3858,Texas (Nonmetropolitan Portion),48403,113.3786848
3859,Texas (Nonmetropolitan Portion),48405,113.3786848
3860,Texas (Nonmetropolitan Portion),48407,113.3786848
3862,Texas (Nonmetropolitan Portion),48411,113.3786848
3863,Texas (Nonmetropolitan Portion),48413,113.3786848
3864,Texas (Nonmetropolitan Portion),48415,113.3786848
3865,Texas (Nonmetropolitan Portion),48417,113.3786848
3866,Texas (Nonmetropolitan Portion),48419,113.3786848
3867,Texas (Nonmetropolitan Portion),48421,113.3786848
3870,Texas (Nonmetropolitan Portion),48427,113.3786848
3871,Texas (Nonmetropolitan Portion),48429,113.3786848
3872,Texas (Nonmetropolitan Portion),48431,113.3786848
3873,Texas (Nonmetropolitan Portion),48433,113.3786848
3874,Texas (Nonmetropolitan Portion),48435,113.3786848
3875,Texas (Nonmetropolitan Portion),48437,113.3786848
3878,Texas (Nonmetropolitan Portion),48443,113.3786848
3879,Texas (Nonmetropolitan Portion),48445,113.3786848
3880,Texas (Nonmetropolitan Portion),48447,113.3786848
3881,Texas (Nonmetropolitan Portion),48449,113.3786848
3884,Texas (Nonmetropolitan Portion),48455,113.3786848
3885,Texas (Nonmetropolitan Portion),48457,113.3786848
3887,Texas (Nonmetropolitan Portion),48461,113.3786848
3888,Texas (Nonmetropolitan Portion),48463,113.3786848
3889,Texas (Nonmetropolitan Portion),48465,113.3786848
3890,Texas (Nonmetropolitan Portion),48467,113.3786848
3892,Texas (Nonmetropolitan Portion),48471,113.3786848
3894,Texas (Nonmetropolitan Portion),48475,113.3786848
3895,Texas (Nonmetropolitan Portion),48477,113.3786848
3897,Texas (Nonmetropolitan Portion),48481,113.3786848
3898,Texas (Nonmetropolitan Portion),48483,113.3786848
3900,Texas (Nonmetropolitan Portion),48487,113.3786848
3901,Texas (Nonmetropolitan Portion),48489,113.3786848
3904,Texas (Nonmetropolitan Portion),48495,113.3786848
3906,Texas (Nonmetropolitan Portion),48499,113.3786848
3907,Texas (Nonmetropolitan Portion),48501,113.3786848
3908,Texas (Nonmetropolitan Portion),48503,113.3786848
3909,Texas (Nonmetropolitan Portion),48505,113.3786848
3910,Texas (Nonmetropolitan Portion),48507,113.3786848
3911,Utah (Nonmetropolitan Portion),49001,105.9322034
3914,Utah (Nonmetropolitan Portion),49007,105.9322034
3915,Utah (Nonmetropolitan Portion),49009,105.9322034
3917,Utah (Nonmetropolitan Portion),49013,105.9322034
3918,Utah (Nonmetropolitan Portion),49015,105.9322034
3919,Utah (Nonmetropolitan Portion),49017,105.9322034
3920,Utah (Nonmetropolitan Portion),49019,105.9322034
3921,Utah (Nonmetropolitan Portion),49021,105.9322034
3923,Utah (Nonmetropolitan Portion),49025,105.9322034
3924,Utah (Nonmetropolitan Portion),49027,105.9322034
3926,Utah (Nonmetropolitan Portion),49031,105.9322034
3927,Utah (Nonmetropolitan Portion),49033,105.9322034
3929,Utah (Nonmetropolitan Portion),49037,105.9322034
3930,Utah (Nonmetropolitan Portion),49039,105.9322034
3931,Utah (Nonmetropolitan Portion),49041,105.9322034
3932,Utah (Nonmetropolitan Portion),49043,105.9322034
3934,Utah (Nonmetropolitan Portion),49047,105.9322034
3936,Utah (Nonmetropolitan Portion),49051,105.9322034
3938,Utah (Nonmetropolitan Portion),49055,105.9322034
3940,Vermont (Nonmetropolitan Portion),50001,100.1001001
3941,Vermont (Nonmetropolitan Portion),50003,100.1001001
3942,Vermont (Nonmetropolitan Portion),50005,100.1001001
3944,Vermont (Nonmetropolitan Portion),50009,100.1001001
3947,Vermont (Nonmetropolitan Portion),50015,100.1001001
3948,Vermont (Nonmetropolitan Portion),50017,100.1001001
3949,Vermont (Nonmetropolitan Portion),50019,100.1001001
3950,Vermont (Nonmetropolitan Portion),50021,100.1001001
3951,Vermont (Nonmetropolitan Portion),50023,100.1001001
3952,Vermont (Nonmetropolitan Portion),50025,100.1001001
3953,Vermont (Nonmetropolitan Portion),50027,100.1001001
3954,Virginia (Nonmetropolitan Portion),51001,112.7395716
3956,Virginia (Nonmetropolitan Portion),51005,112.7395716
3962,Virginia (Nonmetropolitan Portion),51017,112.7395716
3964,Virginia (Nonmetropolitan Portion),51021,112.7395716
3966,Virginia (Nonmetropolitan Portion),51025,112.7395716
3967,Virginia (Nonmetropolitan Portion),51027,112.7395716
3971,Virginia (Nonmetropolitan Portion),51035,112.7395716
3973,Virginia (Nonmetropolitan Portion),51037,112.7395716
3978,Virginia (Nonmetropolitan Portion),51049,112.7395716
3979,Virginia (Nonmetropolitan Portion),51051,112.7395716
3981,Virginia (Nonmetropolitan Portion),51057,112.7395716
3991,Virginia (Nonmetropolitan Portion),51077,112.7395716
3993,Virginia (Nonmetropolitan Portion),51081,112.7395716
3994,Virginia (Nonmetropolitan Portion),51083,112.7395716
3997,Virginia (Nonmetropolitan Portion),51089,112.7395716
3998,Virginia (Nonmetropolitan Portion),51091,112.7395716
4001,Virginia (Nonmetropolitan Portion),51097,112.7395716
4002,Virginia (Nonmetropolitan Portion),51099,112.7395716
4004,Virginia (Nonmetropolitan Portion),51103,112.7395716
4005,Virginia (Nonmetropolitan Portion),51105,112.7395716
4007,Virginia (Nonmetropolitan Portion),51109,112.7395716
4008,Virginia (Nonmetropolitan Portion),51111,112.7395716
4009,Virginia (Nonmetropolitan Portion),51113,112.7395716
4011,Virginia (Nonmetropolitan Portion),51117,112.7395716
4012,Virginia (Nonmetropolitan Portion),51119,112.7395716
4016,Virginia (Nonmetropolitan Portion),51131,112.7395716
4017,Virginia (Nonmetropolitan Portion),51133,112.7395716
4018,Virginia (Nonmetropolitan Portion),51135,112.7395716
4019,Virginia (Nonmetropolitan Portion),51137,112.7395716
4020,Virginia (Nonmetropolitan Portion),51139,112.7395716
4021,Virginia (Nonmetropolitan Portion),51141,112.7395716
4022,Virginia (Nonmetropolitan Portion),51143,112.7395716
4024,Virginia (Nonmetropolitan Portion),51147,112.7395716
4029,Virginia (Nonmetropolitan Portion),51159,112.7395716
4031,Virginia (Nonmetropolitan Portion),51163,112.7395716
4033,Virginia (Nonmetropolitan Portion),51167,112.7395716
4035,Virginia (Nonmetropolitan Portion),51171,112.7395716
4036,Virginia (Nonmetropolitan Portion),51173,112.7395716
4037,Virginia (Nonmetropolitan Portion),51175,112.7395716
4040,Virginia (Nonmetropolitan Portion),51181,112.7395716
4042,Virginia (Nonmetropolitan Portion),51185,112.7395716
4045,Virginia (Nonmetropolitan Portion),51193,112.7395716
4046,Virginia (Nonmetropolitan Portion),51195,112.7395716
4047,Virginia (Nonmetropolitan Portion),51197,112.7395716
4050,Virginia (Nonmetropolitan Portion),51515,112.7395716
4052,Virginia (Nonmetropolitan Portion),51530,112.7395716
4055,Virginia (Nonmetropolitan Portion),51560,112.7395716
4057,Virginia (Nonmetropolitan Portion),51580,112.7395716
4058,Virginia (Nonmetropolitan Portion),51590,112.7395716
4059,Virginia (Nonmetropolitan Portion),51595,112.7395716
4062,Virginia (Nonmetropolitan Portion),51620,112.7395716
4064,Virginia (Nonmetropolitan Portion),51640,112.7395716
4068,Virginia (Nonmetropolitan Portion),51678,112.7395716
4072,Virginia (Nonmetropolitan Portion),51690,112.7395716
4075,Virginia (Nonmetropolitan Portion),51720,112.7395716
4083,Virginia (Nonmetropolitan Portion),51780,112.7395716
4090,Washington (Nonmetropolitan Portion),53001,104.7120419
4094,Washington (Nonmetropolitan Portion),53009,104.7120419
4099,Washington (Nonmetropolitan Portion),53019,104.7120419
4101,Washington (Nonmetropolitan Portion),53023,104.7120419
4102,Washington (Nonmetropolitan Portion),53025,104.7120419
4103,Washington (Nonmetropolitan Portion),53027,104.7120419
4104,Washington (Nonmetropolitan Portion),53029,104.7120419
4105,Washington (Nonmetropolitan Portion),53031,104.7120419
4108,Washington (Nonmetropolitan Portion),53037,104.7120419
4109,Washington (Nonmetropolitan Portion),53039,104.7120419
4110,Washington (Nonmetropolitan Portion),53041,104.7120419
4111,Washington (Nonmetropolitan Portion),53043,104.7120419
4112,Washington (Nonmetropolitan Portion),53045,104.7120419
4113,Washington (Nonmetropolitan Portion),53047,104.7120419
4114,Washington (Nonmetropolitan Portion),53049,104.7120419
4117,Washington (Nonmetropolitan Portion),53055,104.7120419
4124,Washington (Nonmetropolitan Portion),53069,104.7120419
4127,Washington (Nonmetropolitan Portion),53075,104.7120419
4129,West Virginia (Nonmetropolitan Portion),54001,114.6788991
4132,West Virginia (Nonmetropolitan Portion),54007,114.6788991
4135,West Virginia (Nonmetropolitan Portion),54013,114.6788991
4137,West Virginia (Nonmetropolitan Portion),54017,114.6788991
4139,West Virginia (Nonmetropolitan Portion),54021,114.6788991
4140,West Virginia (Nonmetropolitan Portion),54023,114.6788991
4141,West Virginia (Nonmetropolitan Portion),54025,114.6788991
4144,West Virginia (Nonmetropolitan Portion),54031,114.6788991
4145,West Virginia (Nonmetropolitan Portion),54033,114.6788991
4146,West Virginia (Nonmetropolitan Portion),54035,114.6788991
4149,West Virginia (Nonmetropolitan Portion),54041,114.6788991
4151,West Virginia (Nonmetropolitan Portion),54045,114.6788991
4152,West Virginia (Nonmetropolitan Portion),54047,114.6788991
4153,West Virginia (Nonmetropolitan Portion),54049,114.6788991
4155,West Virginia (Nonmetropolitan Portion),54053,114.6788991
4156,West Virginia (Nonmetropolitan Portion),54055,114.6788991
4158,West Virginia (Nonmetropolitan Portion),54059,114.6788991
4160,West Virginia (Nonmetropolitan Portion),54063,114.6788991
4161,West Virginia (Nonmetropolitan Portion),54065,114.6788991
4162,West Virginia (Nonmetropolitan Portion),54067,114.6788991
4164,West Virginia (Nonmetropolitan Portion),54071,114.6788991
4165,West Virginia (Nonmetropolitan Portion),54073,114.6788991
4166,West Virginia (Nonmetropolitan Portion),54075,114.6788991
4170,West Virginia (Nonmetropolitan Portion),54083,114.6788991
4171,West Virginia (Nonmetropolitan Portion),54085,114.6788991
4172,West Virginia (Nonmetropolitan Portion),54087,114.6788991
4173,West Virginia (Nonmetropolitan Portion),54089,114.6788991
4174,West Virginia (Nonmetropolitan Portion),54091,114.6788991
4175,West Virginia (Nonmetropolitan Portion),54093,114.6788991
4176,West Virginia (Nonmetropolitan Portion),54095,114.6788991
4177,West Virginia (Nonmetropolitan Portion),54097,114.6788991
4179,West Virginia (Nonmetropolitan Portion),54101,114.6788991
4180,West Virginia (Nonmetropolitan Portion),54103,114.6788991
4183,West Virginia (Nonmetropolitan Portion),54109,114.6788991
4184,Wisconsin (Nonmetropolitan Portion),55001,113.8952164
4185,Wisconsin (Nonmetropolitan Portion),55003,113.8952164
4186,Wisconsin (Nonmetropolitan Portion),55005,113.8952164
4187,Wisconsin (Nonmetropolitan Portion),55007,113.8952164
4189,Wisconsin (Nonmetropolitan Portion),55011,113.8952164
4190,Wisconsin (Nonmetropolitan Portion),55013,113.8952164
4193,Wisconsin (Nonmetropolitan Portion),55019,113.8952164
4195,Wisconsin (Nonmetropolitan Portion),55023,113.8952164
4197,Wisconsin (Nonmetropolitan Portion),55027,113.8952164
4198,Wisconsin (Nonmetropolitan Portion),55029,113.8952164
4200,Wisconsin (Nonmetropolitan Portion),55033,113.8952164
4202,Wisconsin (Nonmetropolitan Portion),55037,113.8952164
4204,Wisconsin (Nonmetropolitan Portion),55041,113.8952164
4205,Wisconsin (Nonmetropolitan Portion),55043,113.8952164
4207,Wisconsin (Nonmetropolitan Portion),55047,113.8952164
4209,Wisconsin (Nonmetropolitan Portion),55051,113.8952164
4210,Wisconsin (Nonmetropolitan Portion),55053,113.8952164
4211,Wisconsin (Nonmetropolitan Portion),55055,113.8952164
4212,Wisconsin (Nonmetropolitan Portion),55057,113.8952164
4216,Wisconsin (Nonmetropolitan Portion),55065,113.8952164
4217,Wisconsin (Nonmetropolitan Portion),55067,113.8952164
4218,Wisconsin (Nonmetropolitan Portion),55069,113.8952164
4219,Wisconsin (Nonmetropolitan Portion),55071,113.8952164
4221,Wisconsin (Nonmetropolitan Portion),55075,113.8952164
4222,Wisconsin (Nonmetropolitan Portion),55077,113.8952164
4223,Wisconsin (Nonmetropolitan Portion),55078,113.8952164
4225,Wisconsin (Nonmetropolitan Portion),55081,113.8952164
4227,Wisconsin (Nonmetropolitan Portion),55085,113.8952164
4230,Wisconsin (Nonmetropolitan Portion),55091,113.8952164
4232,Wisconsin (Nonmetropolitan Portion),55095,113.8952164
4233,Wisconsin (Nonmetropolitan Portion),55097,113.8952164
4234,Wisconsin (Nonmetropolitan Portion),55099,113.8952164
4236,Wisconsin (Nonmetropolitan Portion),55103,113.8952164
4238,Wisconsin (Nonmetropolitan Portion),55107,113.8952164
4240,Wisconsin (Nonmetropolitan Portion),55111,113.8952164
4241,Wisconsin (Nonmetropolitan Portion),55113,113.8952164
4242,Wisconsin (Nonmetropolitan Portion),55115,113.8952164
4244,Wisconsin (Nonmetropolitan Portion),55119,113.8952164
4245,Wisconsin (Nonmetropolitan Portion),55121,113.8952164
4246,Wisconsin (Nonmetropolitan Portion),55123,113.8952164
4247,Wisconsin (Nonmetropolitan Portion),55125,113.8952164
4248,Wisconsin (Nonmetropolitan Portion),55127,113.8952164
4249,Wisconsin (Nonmetropolitan Portion),55129,113.8952164
4252,Wisconsin (Nonmetropolitan Portion),55135,113.8952164
4253,Wisconsin (Nonmetropolitan Portion),55137,113.8952164
4255,Wisconsin (Nonmetropolitan Portion),55141,113.8952164
4256,Wyoming (Nonmetropolitan Portion),56001,105.2631579
4257,Wyoming (Nonmetropolitan Portion),56003,105.2631579
4258,Wyoming (Nonmetropolitan Portion),56005,105.2631579
4259,Wyoming (Nonmetropolitan Portion),56007,105.2631579
4260,Wyoming (Nonmetropolitan Portion),56009,105.2631579
4261,Wyoming (Nonmetropolitan Portion),56011,105.2631579
4262,Wyoming (Nonmetropolitan Portion),56013,105.2631579
